Total Power,GPU,Time
7032,35.8,14.647329
7032,35.8,14.647666
7032,35.8,14.64801
7032,35.8,14.648359
7032,35.8,14.648762
7032,35.8,14.649059
7032,35.8,14.649353
7032,35.8,14.649676
7032,35.8,14.650014
7032,35.8,14.650445
7032,35.8,14.650774
7032,35.8,14.65107
7032,35.8,14.651464
7032,35.8,14.651897
7032,35.8,14.652194
7032,35.8,14.652671
7032,35.8,14.653175
7032,35.8,14.653604
7032,35.8,14.65392
7032,35.8,14.654216
7032,35.8,14.654509
7032,35.8,14.654801
7032,35.8,14.655121
7032,35.8,14.655539
7032,35.8,14.655838
7032,35.8,14.656158
7032,35.8,14.65645
7032,35.8,14.656742
7032,35.8,14.657057
7032,35.8,14.657357
7032,35.8,14.657656
7032,35.8,14.657948
7032,35.8,14.658261
7032,35.8,14.658745
7032,35.8,14.659087
7032,35.8,14.659513
7032,35.8,14.659821
7032,35.8,14.660311
7032,35.8,14.660645
7032,35.8,14.660954
7032,35.8,14.661338
7032,35.8,14.661688
7032,35.8,14.662003
7032,35.8,14.662342
7032,35.8,14.662661
7032,35.8,14.662973
7032,35.8,14.663501
7032,35.8,14.663827
7032,35.8,14.664161
7032,35.8,14.664586
7032,35.8,14.664908
7032,35.8,14.665203
7032,35.8,14.66557
7032,35.8,14.66587
7032,35.8,14.666231
7032,35.8,14.666691
7032,35.8,14.667184
7032,35.8,14.667604
7032,35.8,14.667994
7032,35.8,14.668472
7032,35.8,14.668817
7032,35.8,14.669202
7032,35.8,14.669559
7032,35.8,14.670039
7032,35.8,14.670398
7032,35.8,14.671053
7032,35.8,14.671732
7032,35.8,14.672141
7032,35.8,14.672531
7032,35.8,14.672904
7032,35.8,14.673291
7032,35.8,14.67363
7032,35.8,14.673978
7032,35.8,14.674365
7032,35.8,14.674703
7032,35.8,14.675032
7032,35.8,14.675468
7032,35.8,14.675799
7032,35.8,14.676185
7032,35.8,14.676531
7032,35.8,14.676864
7032,35.8,14.677226
7032,35.8,14.677557
7032,35.8,14.677896
7032,35.8,14.678201
7032,35.8,14.678535
7032,35.8,14.67915
7032,35.8,14.679689
7032,35.8,14.680359
7032,35.8,14.680737
7032,35.8,14.681048
7032,35.8,14.681358
7032,35.8,14.682011
7032,35.8,14.682407
7032,35.8,14.682736
7032,35.8,14.683102
7032,35.8,14.68349
7032,35.8,14.683793
7032,35.8,14.684116
7032,35.8,14.684421
7032,35.8,14.684787
7032,35.8,14.685126
7032,35.8,14.685469
7032,35.8,14.685859
7032,35.8,14.686203
7032,35.8,14.686509
7032,35.8,14.68685
7032,35.8,14.687209
7032,35.8,14.687654
7032,35.8,14.688634
7032,35.8,14.688935
7032,35.8,14.689253
7032,35.8,14.689654
7032,35.8,14.690034
7032,35.8,14.690516
7032,35.8,14.690889
7032,35.8,14.691469
7032,35.8,14.691764
7032,35.8,14.692057
7032,35.8,14.692349
7032,35.8,14.692682
7032,35.8,14.692978
7032,35.8,14.693273
7032,35.8,14.693589
7032,35.8,14.693884
7032,35.8,14.694179
7032,35.8,14.694475
7032,35.8,14.69501
7032,35.8,14.695372
7032,35.8,14.695671
7032,35.8,14.696005
7032,35.8,14.702191
7032,35.8,14.70251
7032,35.8,14.702809
7032,35.8,14.703119
7032,35.8,14.703507
7032,35.8,14.703806
7032,35.8,14.704102
7032,35.8,14.704419
7032,35.8,14.704715
7032,35.8,14.705012
7032,35.8,14.705344
7032,35.8,14.705642
7032,35.8,14.710108
7032,35.8,14.710469
7032,35.8,14.711463
7032,35.8,14.711828
7032,35.8,14.712141
7032,35.8,14.712446
7032,35.8,14.71293
7032,35.8,14.713232
7032,35.8,14.713812
7032,35.8,14.714111
7032,35.8,14.714404
7032,35.8,14.714703
7032,35.8,14.715042
7032,35.8,14.715446
7032,35.8,14.715752
7032,35.8,14.7161
7032,35.8,14.71643
7032,35.8,14.716818
7032,35.8,14.717216
7032,35.8,14.717559
7032,35.8,14.71831
7032,35.8,14.71861
7032,35.8,14.718948
7032,35.8,14.719328
7032,35.8,14.719739
7032,35.8,14.72007
7032,35.8,14.720402
7032,35.8,14.720736
7032,35.8,14.721036
7032,35.8,14.721354
7032,35.8,14.72165
7032,35.8,14.721978
7032,35.8,14.722316
7032,35.8,14.72269
7032,35.8,14.723022
7032,35.8,14.723526
7032,35.8,14.723887
7032,35.8,14.724241
7032,35.8,14.724567
7032,35.8,14.724872
7032,35.8,14.725214
7032,35.8,14.725565
7032,35.8,14.726023
7032,35.8,14.726393
7032,35.8,14.726887
7032,35.8,14.727487
7032,35.8,14.727881
7032,35.8,14.728279
7032,35.8,14.728906
7032,35.8,14.729368
7032,35.8,14.730629
7032,35.8,14.731058
7032,35.8,14.731501
7032,35.8,14.731878
7032,35.8,14.732288
7032,35.8,14.732682
7032,35.8,14.733081
7032,35.8,14.733419
7032,35.8,14.733756
7032,35.8,14.734118
7032,35.8,14.734455
7032,35.8,14.734764
7032,35.8,14.73508
7032,35.8,14.735442
7032,35.8,14.735991
7032,35.8,14.736318
7032,35.8,14.736662
7032,35.8,14.736966
7032,35.8,14.737483
7032,35.8,14.73778
7032,35.8,14.738074
7032,35.8,14.738442
7032,35.8,14.738795
7032,35.8,14.739182
7032,35.8,14.73962
7032,35.8,14.739981
7032,35.8,14.7403
7032,35.8,14.740632
7032,35.8,14.740929
7032,35.8,14.741233
7032,35.8,14.741788
7032,35.8,14.742138
7032,35.8,14.742498
7032,35.8,14.742839
7032,35.8,14.743176
7032,35.8,14.743668
7032,35.8,14.74408
7032,35.8,14.744465
7032,35.8,14.744959
7032,35.8,14.745387
7032,35.8,14.745718
7032,35.8,14.746197
7032,35.8,14.746534
7032,35.8,14.74721
7032,35.8,14.747786
7032,35.8,14.748113
7032,35.8,14.748419
7032,35.8,14.748756
7032,35.8,14.749058
7032,35.8,14.749376
7032,35.8,14.749714
7032,35.8,14.75001
7032,35.8,14.750328
7032,35.8,14.750633
7032,35.8,14.750927
7032,35.8,14.751239
7032,35.8,14.751594
7032,35.8,14.751895
7032,35.8,14.752187
7032,35.8,14.752498
7032,35.8,14.752805
7032,35.8,14.753302
7032,35.8,14.753666
7032,35.8,14.754057
7032,35.8,14.754512
7032,35.8,14.754866
7032,35.8,14.755174
7032,35.8,14.755633
7032,35.8,14.755972
7032,35.8,14.756347
7032,35.8,14.757219
7032,35.8,14.75763
7032,35.8,14.758033
7032,35.8,14.75848
7032,35.8,14.758873
7032,35.8,14.759314
7032,35.8,14.759688
7032,35.8,14.760161
7032,35.8,14.76054
7032,35.8,14.760968
7032,35.8,14.761382
7032,35.8,14.761764
7032,35.8,14.762373
7032,35.8,14.762759
7032,35.8,14.763142
7032,35.8,14.764123
7032,35.8,14.764669
7032,35.8,14.76522
7032,35.8,14.765549
7032,35.8,14.765845
7032,35.8,14.76615
7032,35.8,14.76658
7032,35.8,14.766873
7032,35.8,14.767179
7032,35.8,14.767545
7032,35.8,14.767844
7032,35.8,14.768138
7032,35.8,14.768438
7032,35.8,14.768757
7032,35.8,14.769124
7032,35.8,14.76952
7032,35.8,14.769957
7032,35.8,14.770262
7032,35.8,14.770846
7032,35.8,14.771188
7032,35.8,14.771581
7032,35.8,14.772079
7032,35.8,14.7724
7032,35.8,14.772696
7032,35.8,14.773055
7032,35.8,14.773356
7032,35.8,14.773655
7032,35.8,14.774126
7032,35.8,14.77446
7032,35.8,14.774757
7032,35.8,14.775131
7032,35.8,14.775495
7032,35.8,14.775798
7032,35.8,14.776179
7032,35.8,14.776479
7032,35.8,14.776774
7032,35.8,14.777118
7032,35.8,14.777936
7032,35.8,14.778256
7032,35.8,14.778556
7032,35.8,14.778879
7032,35.8,14.77922
7032,35.8,14.779741
7032,35.8,14.780239
7032,35.8,14.780582
7032,35.8,14.781036
7032,35.8,14.781375
7032,35.8,14.781855
7032,35.8,14.782348
7032,35.8,14.782824
7032,35.8,14.783189
7032,35.8,14.783543
7032,35.8,14.783847
7032,35.8,14.7842
7032,35.8,14.784529
7032,35.8,14.784824
7032,35.8,14.785168
7032,35.8,14.785545
7032,35.8,14.785923
7032,35.8,14.786274
7032,35.8,14.786584
7032,35.8,14.786964
7032,35.8,14.787388
7032,35.8,14.787703
7032,35.8,14.788003
7032,35.8,14.788767
7032,35.8,14.789097
7032,35.8,14.789397
7032,35.8,14.789738
7032,35.8,14.790175
7032,35.8,14.790479
7032,35.8,14.790816
7032,35.8,14.791127
7032,35.8,14.791542
7032,35.8,14.791908
7032,35.8,14.792246
7032,35.8,14.79258
7032,35.8,14.792976
7032,35.8,14.793334
7032,35.8,14.793631
7032,35.8,14.794016
7032,35.8,14.794385
7032,35.8,14.794701
7032,35.8,14.795076
7032,35.8,14.795455
7032,35.8,14.795813
7032,35.8,14.796495
7032,35.8,14.797166
7032,35.8,14.797592
7032,35.8,14.797987
7032,35.8,14.798602
7032,35.8,14.798922
7032,35.8,14.799225
7032,35.8,14.799721
7032,35.8,14.800026
7032,35.8,14.800326
7032,35.8,14.800656
7032,35.8,14.800952
7032,35.8,14.801369
7032,35.8,14.802155
7032,35.8,14.80255
7032,35.8,14.803006
7032,35.8,14.803367
7032,35.8,14.803719
7032,35.8,14.80403
7032,35.8,14.804331
7032,35.8,14.804631
7032,35.8,14.80495
7032,35.8,14.805249
7032,35.8,14.805548
7032,35.8,14.805873
7032,35.8,14.806182
7032,35.8,14.806477
7032,35.8,14.806774
7032,35.8,14.807096
7032,35.8,14.807455
7032,35.8,14.808704
7032,35.8,14.809077
7032,35.8,14.809384
7032,35.8,14.809719
7032,35.8,14.810119
7032,35.8,14.810447
7032,35.8,14.810747
7032,35.8,14.81107
7032,35.8,14.811488
7032,35.8,14.811788
7032,35.8,14.812086
7032,35.8,14.812412
7032,35.8,14.812755
7032,35.8,14.813053
7032,35.8,14.813648
7032,35.8,14.813965
7032,35.8,14.814264
7032,35.8,14.814589
7032,35.8,14.814887
7032,35.8,14.815184
7032,35.8,14.815589
7032,35.8,14.815891
7032,35.8,14.816191
7032,35.8,14.816561
7032,35.8,14.816865
7032,35.8,14.817161
7032,35.8,14.817458
7032,35.8,14.817794
7032,35.8,14.818091
7032,35.8,14.818388
7032,35.8,14.818978
7032,35.8,14.819352
7032,35.8,14.819652
7032,35.8,14.819983
7032,35.8,14.820285
7032,35.8,14.820614
7032,35.8,14.82093
7032,35.8,14.821232
7032,35.8,14.82157
7032,35.8,14.821883
7032,35.8,14.822189
7032,35.8,14.822487
7032,35.8,14.822781
7032,35.8,14.823096
7032,35.8,14.823448
7032,35.8,14.823743
7032,19.7,14.827827
7032,19.7,14.828193
7032,19.7,14.828538
7032,19.7,14.828848
7032,19.7,14.829152
7032,19.7,14.829485
7032,19.7,14.829786
7032,19.7,14.830083
7032,19.7,14.830409
7032,19.7,14.830717
7032,19.7,14.831015
7032,19.7,14.831386
7032,19.7,14.83172
7032,19.7,14.83202
7032,19.7,14.832321
7032,19.7,14.832649
7032,19.7,14.832955
7032,19.7,14.833253
7032,19.7,14.83357
7032,19.7,14.833871
7032,19.7,14.83417
7032,19.7,14.834503
7032,19.7,14.83483
7032,19.7,14.835135
7032,19.7,14.835529
7032,19.7,14.835853
7032,19.7,14.836149
7032,19.7,14.836444
7032,19.7,14.836757
7032,19.7,14.837058
7032,19.7,14.837366
7032,19.7,14.837667
7032,19.7,14.837997
7032,19.7,14.838297
7032,19.7,14.838598
7032,19.7,14.838921
7032,19.7,14.839224
7032,19.7,14.839589
7032,19.7,14.839907
7032,19.7,14.840208
7032,19.7,14.840507
7032,19.7,14.840806
7032,19.7,14.841132
7032,19.7,14.841431
7032,19.7,14.841927
7032,19.7,14.84225
7032,19.7,14.842545
7032,19.7,14.842837
7032,19.7,14.843178
7032,19.7,14.84364
7032,19.7,14.843955
7032,19.7,14.844271
7032,19.7,14.844566
7032,19.7,14.844862
7032,19.7,14.845156
7032,19.7,14.845822
7032,19.7,14.846136
7032,19.7,14.846439
7032,19.7,14.846766
7032,19.7,14.847067
7032,19.7,14.847437
7032,19.7,14.847764
7032,19.7,14.848065
7032,19.7,14.848373
7032,19.7,14.848673
7032,19.7,14.848993
7032,19.7,14.849289
7032,19.7,14.849584
7032,19.7,14.84991
7032,19.7,14.850207
7032,19.7,14.850506
7032,19.7,14.850827
7032,19.7,14.851126
7032,19.7,14.851494
7032,19.7,14.851788
7032,19.7,14.852104
7032,19.7,14.852404
7032,19.7,14.852699
7032,19.7,14.853023
7032,19.7,14.853318
7032,19.7,14.853613
7032,19.7,14.853907
7032,19.7,14.854227
7032,19.7,14.854522
7032,19.7,14.854816
7032,19.7,14.855143
7032,19.7,14.855521
7032,19.7,14.8559
7032,19.7,14.85622
7032,19.7,14.856517
7032,19.7,14.856812
7032,19.7,14.857107
7032,19.7,14.85744
7032,19.7,14.857735
7032,19.7,14.858028
7032,19.7,14.858337
7032,19.7,14.858631
7032,19.7,14.858924
7032,19.7,14.859217
7032,19.7,14.859808
7032,19.7,14.86012
7032,19.7,14.860441
7032,19.7,14.86074
7032,19.7,14.861038
7032,19.7,14.861335
7032,19.7,14.861673
7032,19.7,14.861978
7032,19.7,14.862274
7032,19.7,14.862669
7032,19.7,14.862984
7032,19.7,14.863362
7032,19.7,14.86369
7032,19.7,14.864001
7032,19.7,14.864329
7032,19.7,14.864626
7032,19.7,14.86495
7032,19.7,14.865247
7032,19.7,14.865543
7032,19.7,14.865867
7032,19.7,14.866176
7032,19.7,14.866477
7032,19.7,14.8668
7032,19.7,14.867104
7032,19.7,14.867468
7032,19.7,14.867767
7032,19.7,14.868098
7032,19.7,14.868407
7032,19.7,14.868705
7032,19.7,14.869089
7032,19.7,14.869387
7032,19.7,14.869684
7032,19.7,14.87001
7032,19.7,14.87031
7032,19.7,14.870616
7032,19.7,14.870915
7032,19.7,14.871231
7032,19.7,14.871597
7032,19.7,14.871893
7032,19.7,14.872208
7032,19.7,14.87251
7032,19.7,14.872815
7032,19.7,14.873115
7032,19.7,14.873429
7032,19.7,14.873725
7032,19.7,14.87402
7032,19.7,14.874339
7032,19.7,14.874635
7032,19.7,14.874961
7032,19.7,14.875332
7032,19.7,14.875636
7032,19.7,14.875934
7032,19.7,14.87623
7032,19.7,14.876553
7032,19.7,14.87685
7032,19.7,14.877147
7032,19.7,14.877829
7032,19.7,14.87813
7032,19.7,14.878528
7032,19.7,14.878857
7032,19.7,14.879155
7032,19.7,14.879588
7032,19.7,14.879893
7032,19.7,14.88019
7032,19.7,14.880484
7032,19.7,14.880806
7032,19.7,14.881102
7032,19.7,14.881397
7032,19.7,14.881718
7032,19.7,14.882026
7032,19.7,14.882323
7032,19.7,14.882624
7032,19.7,14.882998
7032,19.7,14.883382
7032,19.7,14.883686
7032,19.7,14.884013
7032,19.7,14.884313
7032,19.7,14.884608
7032,19.7,14.884929
7032,19.7,14.885225
7032,19.7,14.885519
7032,19.7,14.885813
7032,19.7,14.886135
7032,19.7,14.886439
7032,19.7,14.886734
7032,19.7,14.887049
7032,19.7,14.887414
7032,19.7,14.887711
7032,19.7,14.888006
7032,19.7,14.88832
7032,19.7,14.888628
7032,19.7,14.888923
7032,19.7,14.889235
7032,19.7,14.889531
7032,19.7,14.889825
7032,19.7,14.890165
7032,19.7,14.890462
7032,19.7,14.890767
7032,19.7,14.891062
7032,19.7,14.89143
7032,19.7,14.891725
7032,19.7,14.892018
7032,19.7,14.89234
7032,19.7,14.892637
7032,19.7,14.892943
7032,19.7,14.89324
7032,19.7,14.893563
7032,19.7,14.89386
7032,19.7,14.894157
7032,19.7,14.89447
7032,19.7,14.894767
7032,19.7,14.895309
7032,19.7,14.895639
7032,19.7,14.895936
7032,19.7,14.896233
7032,19.7,14.896545
7032,19.7,14.896847
7032,19.7,14.897144
7032,19.7,14.897452
7032,19.7,14.897782
7032,19.7,14.89808
7032,19.7,14.898376
7032,19.7,14.898693
7032,19.7,14.898993
7032,19.7,14.899359
7032,19.7,14.899673
7032,19.7,14.899999
7032,19.7,14.900296
7032,19.7,14.900593
7032,19.7,14.900916
7032,19.7,14.901214
7032,19.7,14.901511
7032,19.7,14.901816
7032,19.7,14.902138
7032,19.7,14.902434
7032,19.7,14.902759
7032,19.7,14.90308
7032,19.7,14.903493
7032,19.7,14.903789
7032,19.7,14.904112
7032,19.7,14.904413
7032,19.7,14.904708
7032,19.7,14.905032
7032,19.7,14.905337
7032,19.7,14.905634
7032,19.7,14.905931
7032,19.7,14.906253
7032,19.7,14.90656
7032,19.7,14.906859
7032,19.7,14.90718
7032,19.7,14.907532
7032,19.7,14.907828
7032,19.7,14.908124
7032,19.7,14.908447
7032,19.7,14.908754
7032,19.7,14.909055
7032,19.7,14.909436
7032,19.7,14.909737
7032,19.7,14.910034
7032,19.7,14.910349
7032,19.7,14.910647
7032,19.7,14.910954
7032,19.7,14.911319
7032,19.7,14.911641
7032,19.7,14.911939
7032,19.7,14.912237
7032,19.7,14.912559
7032,19.7,14.912857
7032,19.7,14.913166
7032,19.7,14.913857
7032,19.7,14.914158
7032,19.7,14.914461
7032,19.7,14.914788
7032,19.7,14.915084
7032,19.7,14.915472
7032,19.7,14.916802
7032,19.7,14.917136
7032,19.7,14.917449
7032,19.7,14.917783
7032,19.7,14.918088
7032,19.7,14.918422
7032,19.7,14.918791
7032,19.7,14.919112
7032,19.7,14.919496
7032,19.7,14.919826
7032,19.7,14.920122
7032,19.7,14.920417
7032,19.7,14.920711
7032,19.7,14.92103
7032,19.7,14.921325
7032,19.7,14.921617
7032,19.7,14.921946
7032,19.7,14.922246
7032,19.7,14.922541
7032,19.7,14.922834
7032,19.7,14.923149
7032,19.7,14.923518
7032,19.7,14.923813
7032,19.7,14.924144
7032,19.7,14.924444
7032,19.7,14.924738
7032,19.7,14.925032
7032,19.7,14.925342
7032,19.7,14.925635
7032,19.7,14.925928
7032,19.7,14.926237
7032,19.7,14.926543
7032,19.7,14.926839
7032,19.7,14.927135
7032,19.7,14.927504
7032,19.7,14.9278
7032,19.7,14.928094
7032,19.7,14.928419
7032,19.7,14.928726
7032,19.7,14.929021
7032,19.7,14.929356
7032,19.7,14.929694
7032,19.7,14.929991
7032,19.7,14.930287
7032,19.7,14.930611
7032,19.7,14.93092
7032,19.7,14.931216
7032,19.7,14.931804
7032,19.7,14.9321
7032,19.7,14.932393
7032,19.7,14.932711
7032,19.7,14.933003
7032,19.7,14.933311
7032,19.7,14.933632
7032,19.7,14.933929
7032,19.7,14.934225
7032,19.7,14.934519
7032,19.7,14.934842
7032,19.7,14.935136
7032,19.7,14.935518
7032,19.7,14.936841
7032,19.7,14.937152
7032,19.7,14.93746
7032,19.7,14.937784
7032,19.7,14.938086
7032,19.7,14.938473
7032,19.7,14.938803
7032,19.7,14.939103
7032,19.7,14.939478
7032,19.7,14.939812
7032,19.7,14.940113
7032,19.7,14.940409
7032,19.7,14.940704
7032,19.7,14.941018
7032,19.7,14.941313
7032,19.7,14.941607
7032,19.7,14.941931
7032,19.7,14.94223
7032,19.7,14.942525
7032,19.7,14.94282
7032,19.7,14.943143
7032,19.7,14.943494
7032,19.7,14.943791
7032,19.7,14.944123
7032,19.7,14.944425
7032,19.7,14.944719
7032,19.7,14.945012
7032,19.7,14.94533
7032,19.7,14.945624
7032,19.7,14.945917
7032,19.7,14.946235
7032,19.7,14.946546
7032,19.7,14.946844
7032,19.7,14.947141
7032,19.7,14.947503
7032,19.7,14.9478
7032,19.7,14.948096
7032,19.7,14.948411
7032,19.7,14.948717
7032,19.7,14.949176
7032,19.7,14.949503
7032,19.7,14.949799
7032,19.7,14.950093
7032,19.7,14.950386
7032,19.7,14.950752
7032,19.7,14.951061
7032,19.7,14.951575
7032,19.7,14.951873
7032,19.7,14.952168
7032,19.7,14.952463
7032,19.7,14.952788
7032,19.7,14.953091
7032,19.7,14.953392
7032,19.7,14.953716
7032,19.7,14.954032
7032,19.7,14.954335
7032,19.7,14.954651
7032,19.7,14.954954
7032,19.7,14.95534
7032,19.7,14.955656
7032,19.7,14.955989
7032,19.7,14.956286
7032,19.7,14.956582
7032,19.7,14.9569
7032,19.7,14.957194
7032,19.7,14.957497
7032,19.7,14.9578
7032,19.7,14.95812
7032,19.7,14.958416
7032,19.7,14.958713
7032,19.7,14.959034
7032,19.7,14.959404
7032,19.7,14.959707
7032,19.7,14.960038
7032,19.7,14.960337
7032,19.7,14.960635
7032,19.7,14.960932
7032,19.7,14.961248
7032,19.7,14.961544
7032,19.7,14.961839
7032,19.7,14.962159
7032,19.7,14.962454
7032,19.7,14.962749
7032,19.7,14.963043
7032,19.7,14.963445
7032,19.7,14.963741
7032,19.7,14.964036
7032,19.7,14.964362
7032,19.7,14.964663
7032,19.7,14.965017
7032,19.7,14.965336
7032,19.7,14.965636
7032,19.7,14.965931
7032,19.7,14.966225
7032,19.7,14.96673
7032,19.7,14.967032
7032,19.7,14.967435
7032,19.7,14.967735
7032,19.7,14.96803
7032,19.7,14.968327
7032,19.7,14.968656
7032,19.7,14.96896
7032,19.7,14.969264
7032,19.7,14.969587
7032,19.7,14.969886
7032,19.7,14.970184
7032,19.7,14.970482
7032,19.7,14.970798
7032,19.7,14.971108
7032,19.7,14.971466
7032,19.7,14.971789
7032,19.7,14.972088
7032,19.7,14.972386
7032,19.7,14.972711
7032,19.7,14.973012
7032,19.7,14.973319
7032,19.7,14.973617
7032,19.7,14.973937
7032,19.7,14.974234
7032,19.7,14.974532
7032,19.7,14.974855
7032,19.7,14.97517
7032,19.7,14.975546
7032,19.7,14.975869
7032,19.7,14.976174
7032,19.7,14.976473
7032,19.7,14.976773
7032,19.7,14.977097
7032,19.7,14.977409
7032,19.7,14.977731
7032,19.7,14.978059
7032,19.7,14.978358
7032,19.7,14.978655
7032,19.7,14.978951
7032,19.7,14.979358
7032,19.7,14.979663
7032,19.7,14.979971
7032,19.7,14.980305
7032,19.7,14.980623
7032,19.7,14.980922
7032,19.7,14.981242
7032,19.7,14.981541
7032,19.7,14.981839
7032,19.7,14.982147
7032,19.7,14.982722
7032,19.7,14.983084
7032,19.7,14.983649
7032,19.7,14.984307
7032,19.7,14.984805
7032,19.7,14.985155
7032,19.7,14.985492
7032,19.7,14.98699
7032,19.7,14.987501
7032,19.7,14.987892
7032,19.7,14.988209
7032,19.7,14.988518
7032,19.7,14.988854
7032,19.7,14.989164
7032,19.7,14.989486
7032,19.7,14.989819
7032,19.7,14.99013
7032,19.7,14.99044
7032,19.7,14.990759
7032,19.7,14.991098
7032,19.7,14.991475
7032,19.7,14.991822
7032,19.7,14.992154
7032,19.7,14.992503
7032,19.7,14.992815
7032,19.7,14.993134
7032,19.7,14.993434
7032,19.7,14.993747
7032,19.7,14.994078
7032,19.7,14.994443
7032,19.7,14.994752
7032,19.7,14.995081
7032,19.7,14.995472
7032,19.7,14.995773
7032,19.7,14.996086
7032,19.7,14.996412
7032,19.7,14.996712
7032,19.7,14.997011
7032,19.7,14.997344
7032,19.7,14.997643
7032,19.7,14.997941
7032,19.7,14.998305
7032,19.7,14.998705
7032,19.7,14.999029
7032,19.7,14.99943
7032,19.7,14.999756
7032,19.7,15.000076
7032,19.7,15.000421
7032,19.7,15.000757
7032,19.7,15.001069
7032,19.7,15.001375
7032,19.7,15.002039
7032,19.7,15.002351
7032,19.7,15.002696
7032,19.7,15.00302
7032,19.7,15.003419
7032,19.7,15.00376
7032,19.7,15.004068
7032,19.7,15.004378
7032,19.7,15.004711
7032,19.7,15.005014
7032,19.7,15.005323
7032,19.7,15.00562
7032,19.7,15.005957
7032,19.7,15.006255
7032,19.7,15.006552
7032,19.7,15.006874
7032,19.7,15.007175
7032,19.7,15.007547
7032,19.7,15.007869
7032,19.7,15.00817
7032,19.7,15.008466
7032,19.7,15.008762
7032,19.7,15.009229
7032,19.7,15.009538
7032,19.7,15.009852
7032,19.7,15.010182
7032,19.7,15.010483
7032,19.7,15.010782
7032,19.7,15.01108
7032,19.7,15.011469
7032,19.7,15.01177
7032,19.7,15.01208
7032,19.7,15.012401
7032,19.7,15.012698
7032,19.7,15.012994
7032,19.7,15.013314
7032,19.7,15.013613
7032,19.7,15.013909
7032,19.7,15.014217
7032,19.7,15.014537
7032,19.7,15.014834
7032,19.7,15.015131
7032,19.7,15.01555
7032,19.7,15.015847
7032,19.7,15.016143
7032,19.7,15.016473
7032,19.7,15.016771
7032,19.7,15.017068
7032,19.7,15.017366
7032,19.7,15.017687
7032,19.7,15.017984
7032,19.7,15.01828
7032,19.7,15.018608
7032,19.7,15.018911
7032,19.7,15.019551
7032,19.7,15.019879
7032,19.7,15.020176
7032,19.7,15.020473
7032,19.7,15.020789
7032,19.7,15.021102
7032,19.7,15.021402
7032,19.7,15.021706
7032,19.7,15.022099
7032,19.7,15.022405
7032,19.7,15.022705
7032,19.7,15.02303
7032,19.7,15.023402
7032,19.7,15.023704
7032,19.7,15.024026
7032,19.7,15.024323
7032,19.7,15.024652
7032,19.7,15.02516
7032,19.7,15.025501
7032,19.7,15.025806
7032,19.7,15.026105
7032,19.7,15.026435
7032,19.7,15.026733
7032,19.7,15.027029
7032,19.7,15.027424
7032,19.7,15.027735
7032,19.7,15.028036
7032,19.7,15.028358
7032,19.7,15.028659
7032,19.7,15.028955
7032,19.7,15.029252
7032,19.7,15.029588
7032,19.7,15.0299
7032,19.7,15.030207
7032,19.7,15.030547
7032,19.7,15.030842
7032,19.7,15.031138
7032,19.7,15.031546
7032,19.7,15.031849
7032,19.7,15.032172
7032,19.7,15.032469
7032,19.7,15.032784
7032,19.7,15.033079
7032,19.7,15.033382
7032,19.7,15.033701
7032,19.7,15.034028
7032,19.7,15.034341
7032,19.7,15.034667
7032,19.7,15.034966
7032,19.7,15.035334
7032,19.7,15.035636
7032,19.7,15.035972
7032,19.7,15.036267
7032,19.7,15.036803
7032,19.7,15.037393
7032,19.7,15.037724
7032,19.7,15.038052
7032,19.7,15.038441
7032,19.7,15.038742
7032,19.7,15.039051
7032,19.7,15.039453
7032,19.7,15.03975
7032,19.7,15.04007
7032,19.7,15.040397
7032,19.7,15.040734
7032,19.7,15.041037
7032,19.7,15.041374
7032,19.7,15.041727
7032,19.7,15.042054
7032,19.7,15.042358
7032,19.7,15.042677
7032,19.7,15.042972
7032,19.7,15.043327
7032,19.7,15.043665
7032,19.7,15.044054
7032,19.7,15.044391
7032,19.7,15.044917
7032,19.7,15.045392
7032,19.7,15.045991
7032,19.7,15.046437
7032,19.7,15.046873
7032,19.7,15.047228
7032,19.7,15.047655
7032,19.7,15.048141
7032,19.7,15.048497
7032,19.7,15.048879
7032,19.7,15.049254
7032,19.7,15.049607
7032,19.7,15.049985
7032,19.7,15.050351
7032,19.7,15.050684
7032,19.7,15.051043
7032,19.7,15.051539
7032,19.7,15.051927
7032,19.7,15.05231
7032,19.7,15.052672
7032,19.7,15.053021
7032,19.7,15.053383
7032,19.7,15.053727
7032,19.7,15.054327
7032,19.7,15.05468
7032,19.7,15.055029
7032,19.7,15.055619
7032,19.7,15.055972
7032,19.7,15.056359
7032,19.7,15.056703
7032,19.7,15.057047
7032,19.7,15.057875
7032,19.7,15.058209
7032,19.7,15.058513
7032,19.7,15.058862
7032,19.7,15.059167
7032,19.7,15.05957
7032,19.7,15.05989
7032,19.7,15.060208
7032,19.7,15.060511
7032,19.7,15.060809
7032,19.7,15.061133
7032,19.7,15.061444
7032,19.7,15.061756
7032,19.7,15.062084
7032,19.7,15.06239
7032,19.7,15.062744
7032,19.7,15.063153
7032,19.7,15.063519
7032,19.7,15.063824
7032,19.7,15.064169
7032,19.7,15.064479
7032,19.7,15.064784
7032,19.7,15.065095
7032,19.7,15.065439
7032,19.7,15.065781
7032,19.7,15.066097
7032,19.7,15.066673
7032,19.7,15.066992
7032,19.7,15.067419
7032,19.7,15.067751
7032,19.7,15.068049
7032,19.7,15.068347
7032,19.7,15.068692
7032,19.7,15.068993
7032,19.7,15.069292
